raceId,driverId,lap,position,time,milliseconds
1098,815,29,2,1:37.733,97733
1098,815,30,2,1:37.400,97400
1098,815,31,2,1:37.919,97919
1098,815,32,2,1:37.722,97722
1098,815,33,2,1:37.869,97869
1098,815,34,2,1:40.686,100686
1098,815,35,2,1:58.785,118785
1098,815,36,2,1:36.820,96820
1098,815,37,2,1:36.344,96344
1098,815,38,2,1:36.431,96431
1098,815,39,2,1:36.429,96429
1098,815,40,2,1:37.114,97114
1098,815,41,2,2:03.522,123522
1098,815,42,2,1:39.657,99657
1098,815,43,2,1:36.554,96554
1098,815,44,2,1:36.978,96978
1098,815,45,2,1:36.928,96928
1098,815,46,2,1:37.257,97257
1098,815,47,2,1:36.661,96661
1098,815,48,2,1:36.859,96859
1098,815,49,2,1:37.049,97049
1098,815,50,2,1:37.731,97731
1098,815,51,2,1:37.049,97049
1098,815,52,2,1:37.062,97062
1098,815,53,2,1:37.345,97345
1098,815,54,2,1:37.296,97296
1098,815,55,2,1:37.092,97092
1098,815,56,2,1:36.565,96565
1098,815,57,2,1:36.558,96558
1098,832,1,4,1:41.659,101659
1098,832,2,4,1:38.933,98933
1098,832,3,4,1:39.042,99042
1098,832,4,4,1:38.985,98985
1098,832,5,4,1:39.128,99128
1098,832,6,4,1:39.474,99474
1098,832,7,4,1:39.502,99502
1098,832,8,4,1:39.779,99779
1098,832,9,4,1:39.744,99744
1098,832,10,4,1:40.102,100102
1098,832,11,4,1:40.507,100507
1098,832,12,4,1:40.520,100520
1098,832,13,4,1:43.310,103310
1098,832,14,6,1:59.006,119006
1098,832,15,5,1:37.985,97985
1098,832,16,4,1:38.433,98433
1098,832,17,4,1:38.161,98161
1098,832,18,4,1:38.287,98287
1098,832,19,4,1:38.210,98210
1098,832,20,4,1:38.096,98096
1098,832,21,4,1:38.240,98240
1098,832,22,4,1:38.453,98453
1098,832,23,4,1:38.597,98597
1098,832,24,4,1:38.314,98314
1098,832,25,4,1:38.571,98571
1098,832,26,4,1:38.331,98331
1098,832,27,4,1:38.423,98423
1098,832,28,4,1:38.474,98474
1098,832,29,4,1:38.550,98550
1098,832,30,4,1:38.601,98601
1098,832,31,4,1:41.274,101274
1098,832,32,5,1:58.492,118492
1098,832,33,5,1:37.548,97548
1098,832,34,5,1:37.475,97475
1098,832,35,4,1:37.441,97441
1098,832,36,4,1:37.706,97706
1098,832,37,4,1:37.130,97130
1098,832,38,4,1:37.444,97444
1098,832,39,4,1:37.403,97403
1098,832,40,3,1:37.587,97587
1098,832,41,3,2:06.436,126436
1098,832,42,3,1:37.375,97375
1098,832,43,3,1:37.294,97294
1098,832,44,3,1:37.389,97389
1098,832,45,4,1:39.561,99561
1098,832,46,4,1:37.844,97844
1098,832,47,4,1:38.222,98222
1098,832,48,4,1:37.897,97897
1098,832,49,4,1:37.765,97765
1098,832,50,4,1:37.604,97604
1098,832,51,4,1:37.672,97672
1098,832,52,4,1:37.490,97490
1098,832,53,4,1:37.660,97660
1098,832,54,4,1:37.694,97694
1098,832,55,4,1:37.821,97821
1098,832,56,4,1:38.126,98126
1098,832,57,4,1:38.021,98021
1098,1,1,5,1:42.288,102288
1098,1,2,5,1:39.166,99166
1098,1,3,5,1:39.220,99220
1098,1,4,5,1:39.198,99198
1098,1,5,5,1:39.335,99335
1098,1,6,5,1:39.756,99756
1098,1,7,5,1:39.757,99757
1098,1,8,5,1:40.267,100267
1098,1,9,5,1:40.323,100323
1098,1,10,5,1:40.289,100289
1098,1,11,5,1:40.752,100752
1098,1,12,7,1:43.336,103336
1098,1,13,8,1:59.179,119179
1098,1,14,7,1:38.308,98308
1098,1,15,6,1:38.527,98527
1098,1,16,5,1:38.617,98617
1098,1,17,5,1:38.704,98704
1098,1,18,5,1:38.690,98690
1098,1,19,5,1:38.684,98684
1098,1,20,5,1:38.478,98478
1098,1,21,5,1:38.581,98581
1098,1,22,5,1:38.460,98460
1098,1,23,5,1:38.384,98384
1098,1,24,5,1:38.367,98367
1098,1,25,5,1:38.290,98290
1098,1,26,5,1:38.339,98339
1098,1,27,5,1:38.369,98369
1098,1,28,5,1:38.265,98265
1098,1,29,5,1:38.380,98380
1098,1,30,6,1:41.175,101175
1098,1,31,7,1:59.503,119503
1098,1,32,6,1:37.563,97563
1098,1,33,6,1:37.549,97549
1098,1,34,6,1:38.135,98135
1098,1,35,5,1:36.831,96831
1098,1,36,5,1:36.546,96546
1098,1,37,5,1:37.388,97388
1098,1,38,6,1:38.304,98304
1098,1,39,6,1:37.478,97478
1098,1,40,5,1:37.494,97494
1098,1,41,5,2:06.491,126491
1098,1,42,5,1:37.061,97061
1098,1,43,5,1:37.111,97111
1098,1,44,5,1:37.048,97048
1098,1,45,5,1:37.661,97661
1098,1,46,5,1:37.779,97779
1098,1,47,5,1:38.517,98517
1098,1,48,5,1:37.844,97844
1098,1,49,5,1:37.954,97954
1098,1,50,5,1:37.770,97770
1098,1,51,5,1:38.014,98014
1098,1,52,5,1:37.803,97803
1098,1,53,5,1:37.988,97988
1098,1,54,5,1:38.076,98076
1098,1,55,5,1:37.955,97955
1098,1,56,5,1:38.111,98111
1098,1,57,5,1:38.255,98255
1098,847,1,6,1:42.662,102662
1098,847,2,6,1:39.590,99590
1098,847,3,6,1:39.093,99093
1098,847,4,6,1:39.261,99261
1098,847,5,6,1:39.549,99549
1098,847,6,6,1:39.493,99493
1098,847,7,6,1:40.056,100056
1098,847,8,6,1:40.310,100310
1098,847,9,6,1:40.420,100420
1098,847,10,6,1:40.532,100532
1098,847,11,6,1:41.085,101085
1098,847,12,5,1:41.112,101112
1098,847,13,7,1:44.691,104691
1098,847,14,10,2:01.269,121269
1098,847,15,9,1:37.460,97460
1098,847,16,8,1:37.833,97833
1098,847,17,8,1:38.604,98604
1098,847,18,7,1:38.427,98427
1098,847,19,7,1:38.512,98512
1098,847,20,7,1:38.578,98578
1098,847,21,7,1:38.555,98555
1098,847,22,7,1:38.438,98438
1098,847,23,7,1:38.773,98773
1098,847,24,7,1:38.643,98643
1098,847,25,7,1:38.487,98487
1098,847,26,7,1:38.462,98462
1098,847,27,7,1:38.625,98625
1098,847,28,7,1:38.448,98448
1098,847,29,7,1:38.792,98792
1098,847,30,7,1:38.541,98541
1098,847,31,6,1:41.035,101035
1098,847,32,8,1:58.694,118694
1098,847,33,8,1:37.221,97221
1098,847,34,8,1:37.311,97311
1098,847,35,8,1:37.592,97592
1098,847,36,8,1:37.607,97607
1098,847,37,8,1:37.822,97822
1098,847,38,8,1:37.660,97660
1098,847,39,8,1:37.495,97495
1098,847,40,7,1:38.085,98085
1098,847,41,7,2:06.293,126293
1098,847,42,7,1:37.035,97035
1098,847,43,7,1:37.480,97480
1098,847,44,7,1:37.597,97597
1098,847,45,7,1:37.316,97316
1098,847,46,7,1:37.571,97571
1098,847,47,7,1:37.432,97432
1098,847,48,7,1:37.520,97520
1098,847,49,7,1:37.718,97718
1098,847,50,7,1:37.383,97383
1098,847,51,7,1:37.825,97825
1098,847,52,7,1:37.589,97589
1098,847,53,7,1:37.841,97841
1098,847,54,7,1:37.923,97923
1098,847,55,7,1:37.860,97860
1098,847,56,7,1:37.636,97636
1098,847,57,7,1:37.767,97767
1098,4,1,7,1:43.608,103608
1098,4,2,7,1:39.792,99792
1098,4,3,7,1:39.100,99100
1098,4,4,7,1:39.548,99548
1098,4,5,7,1:39.662,99662
1098,4,6,7,1:39.674,99674
1098,4,7,7,1:39.729,99729
1098,4,8,7,1:39.959,99959
1098,4,9,7,1:40.275,100275
1098,4,10,7,1:40.203,100203
1098,4,11,7,1:41.147,101147
1098,4,12,6,1:40.934,100934
1098,4,13,5,1:40.341,100341
1098,4,14,4,1:42.212,102212
1098,4,15,8,1:59.692,119692
1098,4,16,7,1:37.542,97542
1098,4,17,6,1:38.139,98139
1098,4,18,6,1:38.124,98124
1098,4,19,6,1:38.361,98361
1098,4,20,6,1:38.318,98318
1098,4,21,6,1:38.407,98407
1098,4,22,6,1:38.200,98200
1098,4,23,6,1:37.853,97853
1098,4,24,6,1:37.878,97878
1098,4,25,6,1:38.139,98139
1098,4,26,6,1:38.127,98127
1098,4,27,6,1:38.612,98612
1098,4,28,6,1:38.199,98199
1098,4,29,6,1:38.585,98585
1098,4,30,5,1:38.282,98282
1098,4,31,5,1:38.009,98009
1098,4,32,4,1:37.871,97871
1098,4,33,4,1:37.769,97769
1098,4,34,3,1:40.353,100353
1098,4,35,6,1:57.389,117389
1098,4,36,6,1:36.156,96156
1098,4,37,6,1:37.431,97431
1098,4,38,5,1:37.002,97002
1098,4,39,5,1:37.243,97243
1098,4,40,4,1:37.208,97208
1098,4,41,4,2:06.713,126713
1098,4,42,4,1:36.334,96334
1098,4,43,4,1:36.911,96911
1098,4,44,4,1:37.022,97022
1098,4,45,3,1:37.931,97931
1098,4,46,3,1:37.087,97087
1098,4,47,3,1:37.326,97326
1098,4,48,3,1:36.783,96783
1098,4,49,3,1:36.726,96726
1098,4,50,3,1:36.331,96331
1098,4,51,3,1:36.960,96960
1098,4,52,3,1:37.010,97010
1098,4,53,3,1:37.010,97010
1098,4,54,3,1:37.599,97599
1098,4,55,3,1:37.662,97662
1098,4,56,3,1:37.473,97473
1098,4,57,3,1:37.422,97422
1098,822,1,8,1:44.154,104154
1098,822,2,8,1:39.956,99956
1098,822,3,8,1:39.397,99397
1098,822,4,8,1:39.823,99823
1098,822,5,9,1:41.033,101033
1098,822,6,9,1:40.265,100265
1098,822,7,9,1:40.564,100564
1098,822,8,9,1:40.387,100387
1098,822,9,9,1:40.275,100275
1098,822,10,9,1:40.676,100676
1098,822,11,9,1:43.269,103269
1098,822,12,14,1:59.450,119450
1098,822,13,10,1:38.030,98030
1098,822,14,8,1:38.098,98098
1098,822,15,7,1:38.851,98851
1098,822,16,6,1:38.494,98494
1098,822,17,7,1:39.973,99973
1098,822,18,8,1:40.240,100240
1098,822,19,8,1:39.497,99497
1098,822,20,9,1:40.442,100442
1098,822,21,9,1:39.355,99355
1098,822,22,9,1:39.356,99356
1098,822,23,9,1:39.311,99311
1098,822,24,9,1:39.427,99427
1098,822,25,9,1:39.490,99490
1098,822,26,9,1:39.500,99500
1098,822,27,9,1:39.287,99287
1098,822,28,9,1:39.016,99016
1098,822,29,9,1:42.220,102220
1098,822,30,11,1:58.886,118886
1098,822,31,10,1:37.379,97379
1098,822,32,9,1:37.675,97675
1098,822,33,9,1:37.775,97775
1098,822,34,9,1:37.774,97774
1098,822,35,9,1:37.817,97817
1098,822,36,9,1:37.827,97827
1098,822,37,9,1:37.774,97774
1098,822,38,9,1:37.658,97658
1098,822,39,9,1:37.784,97784
1098,822,40,8,1:50.376,110376
1098,822,41,8,1:55.281,115281
1098,822,42,8,1:37.736,97736
1098,822,43,8,1:37.813,97813
1098,822,44,8,1:37.868,97868
1098,822,45,8,1:37.688,97688
1098,822,46,8,1:37.830,97830
1098,822,47,8,1:37.815,97815
1098,822,48,8,1:37.500,97500
1098,822,49,8,1:37.850,97850
1098,822,50,8,1:37.710,97710
1098,822,51,8,1:37.816,97816
1098,822,52,8,1:37.947,97947
1098,822,53,8,1:37.856,97856
1098,822,54,8,1:37.738,97738
1098,822,55,8,1:37.807,97807
1098,822,56,8,1:38.160,98160
1098,822,57,8,1:38.407,98407
1098,840,1,9,1:44.670,104670
1098,840,2,9,1:39.892,99892
1098,840,3,9,1:39.625,99625
1098,840,4,9,1:39.745,99745
1098,840,5,8,1:39.144,99144
1098,840,6,8,1:39.714,99714
1098,840,7,8,1:39.945,99945
1098,840,8,8,1:39.801,99801
1098,840,9,8,1:40.106,100106
1098,840,10,8,1:40.192,100192
1098,840,11,8,1:40.923,100923
1098,840,12,8,1:41.039,101039
1098,840,13,6,1:41.120,101120
1098,840,14,3,1:40.002,100002
1098,840,15,4,1:42.841,102841
1098,840,16,9,1:59.876,119876
1098,840,17,9,1:37.507,97507
1098,840,18,9,1:38.127,98127
1098,840,19,9,1:38.587,98587
1098,840,20,8,1:38.038,98038
1098,840,21,8,1:38.273,98273
1098,840,22,8,1:38.730,98730
1098,840,23,8,1:38.295,98295
1098,840,24,8,1:38.478,98478
1098,840,25,8,1:38.250,98250
1098,840,26,8,1:38.482,98482
1098,840,27,8,1:39.021,99021
1098,840,28,8,1:38.723,98723
1098,840,29,8,1:38.710,98710
1098,840,30,8,1:41.467,101467
1098,840,31,8,1:57.063,117063
1098,840,32,7,1:36.546,96546
1098,840,33,7,1:37.210,97210
1098,840,34,7,1:37.168,97168
1098,840,35,7,1:37.521,97521
1098,840,36,7,1:37.720,97720
1098,840,37,7,1:37.680,97680
1098,840,38,7,1:37.274,97274
1098,840,39,7,1:37.456,97456
1098,840,40,6,1:37.916,97916
1098,840,41,6,2:06.809,126809
1098,840,42,6,1:37.298,97298
1098,840,43,6,1:37.304,97304
1098,840,44,6,1:37.299,97299
1098,840,45,6,1:37.222,97222
1098,840,46,6,1:37.562,97562
1098,840,47,6,1:37.257,97257
1098,840,48,6,1:37.448,97448
1098,840,49,6,1:37.551,97551
1098,840,50,6,1:37.388,97388
1098,840,51,6,1:37.866,97866
1098,840,52,6,1:37.579,97579
1098,840,53,6,1:38.379,98379
1098,840,54,6,1:37.597,97597
1098,840,55,6,1:37.701,97701
1098,840,56,6,1:38.110,98110
1098,840,57,6,1:37.991,97991
1098,846,1,10,1:45.364,105364
1098,846,2,10,1:40.433,100433
1098,846,3,10,1:39.777,99777
1098,846,4,12,1:42.267,102267
1098,846,5,12,1:40.664,100664
1098,846,6,12,1:40.814,100814
1098,846,7,12,1:40.726,100726
1098,846,8,12,1:40.857,100857
1098,846,9,12,1:40.783,100783
1098,846,10,13,1:43.521,103521
1098,846,11,20,2:09.886,129886
1098,846,12,18,1:39.314,99314
1098,846,13,17,1:39.510,99510
1098,846,14,16,1:39.243,99243
1098,846,15,16,1:38.870,98870
1098,846,16,14,1:38.860,98860
1098,846,17,15,1:41.501,101501
1098,846,18,19,2:08.607,128607
1098,846,19,19,1:37.966,97966
1098,846,20,19,1:38.345,98345
1098,846,21,19,1:38.297,98297
1098,846,22,19,1:38.908,98908
1098,846,23,18,1:38.291,98291
1098,846,24,18,1:38.696,98696
1098,846,25,18,1:38.447,98447
1098,846,26,18,1:38.440,98440
1098,846,27,17,1:40.973,100973
1098,846,28,19,2:07.663,127663
1098,846,29,19,1:37.260,97260
1098,846,30,19,1:37.605,97605
1098,846,31,19,1:37.768,97768
1098,846,32,19,1:38.111,98111
1098,846,33,18,1:37.520,97520
1098,846,34,18,1:37.987,97987
1098,846,35,18,1:37.870,97870
1098,846,36,18,1:39.886,99886
1098,846,37,18,1:40.197,100197
1098,846,38,19,2:08.682,128682
1098,846,39,19,1:38.347,98347
1098,846,40,18,2:07.970,127970
1098,846,41,18,1:36.705,96705
1098,846,42,17,1:36.668,96668
1098,846,43,17,1:36.687,96687
1098,846,44,17,1:37.219,97219
1098,846,45,17,1:37.426,97426
1098,846,46,17,1:37.656,97656
1098,846,47,17,1:40.433,100433
1098,846,48,17,2:06.905,126905
1098,846,49,17,1:39.080,99080
1098,846,50,17,1:35.257,95257
1098,846,51,17,1:35.822,95822
1098,846,52,17,1:36.152,96152
1098,846,53,17,1:36.500,96500
1098,846,54,17,1:39.789,99789
1098,846,55,17,2:04.847,124847
1098,839,1,11,1:45.967,105967
1098,839,2,11,1:40.408,100408
1098,839,3,11,1:39.948,99948
1098,839,4,10,1:39.543,99543
1098,839,5,10,1:40.281,100281
1098,839,6,10,1:40.331,100331
1098,839,7,10,1:40.488,100488
1098,839,8,10,1:40.562,100562
1098,839,9,10,1:40.866,100866
1098,839,10,10,1:40.858,100858
1098,839,11,10,1:41.035,101035
1098,839,12,9,1:43.787,103787
1098,839,13,12,2:00.381,120381
1098,839,14,12,1:38.649,98649
1098,839,15,13,1:41.863,101863
1098,839,16,19,2:15.708,135708
1098,839,17,19,1:38.780,98780
1098,839,18,18,1:38.886,98886
1098,839,19,18,1:38.817,98817
1098,839,20,18,1:38.809,98809
1098,839,21,18,1:38.976,98976
1098,839,22,18,1:39.028,99028
1098,839,23,19,1:40.052,100052
1098,839,24,19,1:39.382,99382
1098,839,25,19,1:39.435,99435
1098,839,26,19,1:39.521,99521
1098,839,27,18,1:39.594,99594
1098,839,28,17,1:40.026,100026
1098,839,29,17,1:41.181,101181
1098,839,30,16,1:39.757,99757
1098,839,31,16,1:39.748,99748
1098,839,32,18,1:44.296,104296
1098,839,33,19,2:18.694,138694
1098,839,34,19,1:36.797,96797
1098,839,35,19,1:36.964,96964
1098,839,36,19,1:37.364,97364
1098,839,37,19,1:37.338,97338
1098,839,38,18,1:37.216,97216
1098,839,39,18,1:37.523,97523
1098,839,40,17,2:08.023,128023
1098,839,41,17,1:42.684,102684
1098,848,1,12,1:46.453,106453
1098,848,2,12,1:40.430,100430
1098,848,3,12,1:40.143,100143
1098,848,4,11,1:39.761,99761
1098,848,5,11,1:40.606,100606
1098,848,6,11,1:40.744,100744
1098,848,7,11,1:40.646,100646
1098,848,8,11,1:40.918,100918
1098,848,9,11,1:40.969,100969
1098,848,10,11,1:41.119,101119
1098,848,11,12,1:43.948,103948
1098,848,12,15,1:59.445,119445
1098,848,13,11,1:38.649,98649
1098,848,14,11,1:38.472,98472
1098,848,15,10,1:39.158,99158
1098,848,16,10,1:39.253,99253
1098,848,17,10,1:39.094,99094
1098,848,18,10,1:39.049,99049
1098,848,19,10,1:39.272,99272
1098,848,20,10,1:39.299,99299
1098,848,21,10,1:39.591,99591
1098,848,22,10,1:39.588,99588
1098,848,23,10,1:39.802,99802
1098,848,24,10,1:39.890,99890
1098,848,25,10,1:39.832,99832
1098,848,26,10,1:42.610,102610
1098,848,27,14,1:59.870,119870
1098,848,28,13,1:37.503,97503
1098,848,29,12,1:38.127,98127
1098,848,30,12,1:37.931,97931
1098,848,31,11,1:38.104,98104
1098,848,32,11,1:37.919,97919
1098,848,33,10,1:38.104,98104
1098,848,34,10,1:37.961,97961
1098,848,35,10,1:37.984,97984
1098,848,36,10,1:38.176,98176
1098,848,37,10,1:38.038,98038
1098,848,38,10,1:38.330,98330
1098,848,39,10,1:38.346,98346
1098,848,40,9,1:50.177,110177
1098,848,41,9,2:08.659,128659
1098,848,42,10,1:37.211,97211
1098,848,43,10,1:37.144,97144
1098,848,44,10,1:37.327,97327
1098,848,45,10,1:37.503,97503
1098,848,46,10,1:37.577,97577
1098,848,47,10,1:37.545,97545
1098,848,48,10,1:37.684,97684
1098,848,49,10,1:37.609,97609
1098,848,50,10,1:37.695,97695
1098,848,51,10,1:37.727,97727
1098,848,52,10,1:37.861,97861
1098,848,53,10,1:37.778,97778
1098,848,54,10,1:37.780,97780
1098,848,55,10,1:37.803,97803
1098,848,56,10,1:38.159,98159
1098,848,57,10,1:38.137,98137
1098,858,1,13,1:46.855,106855
1098,858,2,13,1:40.467,100467
1098,858,3,13,1:40.349,100349
1098,858,4,13,1:40.644,100644
1098,858,5,13,1:40.902,100902
1098,858,6,13,1:40.791,100791
1098,858,7,13,1:40.892,100892
1098,858,8,13,1:40.868,100868
1098,858,9,13,1:40.908,100908
1098,858,10,12,1:41.133,101133
1098,858,11,11,1:41.532,101532
1098,858,12,10,1:43.880,103880
1098,858,13,15,2:00.255,120255
1098,858,14,15,1:38.413,98413
1098,858,15,15,1:39.033,99033
1098,858,16,13,1:38.988,98988
1098,858,17,13,1:39.439,99439
1098,858,18,13,1:39.399,99399
1098,858,19,13,1:39.220,99220
1098,858,20,13,1:39.186,99186
1098,858,21,13,1:39.612,99612
1098,858,22,13,1:39.362,99362
1098,858,23,13,1:39.692,99692
1098,858,24,13,1:39.872,99872
1098,858,25,13,1:39.834,99834
1098,858,26,12,1:40.006,100006
1098,858,27,10,1:39.602,99602
1098,858,28,10,1:39.620,99620
1098,858,29,10,1:39.673,99673
1098,858,30,10,1:42.409,102409
1098,858,31,14,1:59.303,119303
1098,858,32,14,1:37.613,97613
1098,858,33,13,1:37.862,97862
1098,858,34,13,1:37.902,97902
1098,858,35,13,1:38.029,98029
1098,858,36,13,1:37.717,97717
1098,858,37,13,1:37.831,97831
1098,858,38,13,1:38.015,98015
1098,858,39,13,1:37.971,97971
1098,858,40,12,1:53.753,113753
1098,858,41,14,2:05.614,125614
1098,858,42,14,1:36.037,96037
1098,858,43,14,1:36.801,96801
1098,858,44,13,1:37.407,97407
1098,858,45,13,1:37.462,97462
1098,858,46,13,1:38.441,98441
1098,858,47,12,1:37.227,97227
1098,858,48,12,1:37.068,97068
1098,858,49,12,1:37.225,97225
1098,858,50,12,1:37.290,97290
1098,858,51,12,1:37.472,97472
1098,858,52,12,1:37.456,97456
1098,858,53,12,1:37.662,97662
1098,858,54,12,1:37.936,97936
1098,858,55,12,1:38.316,98316
1098,858,56,12,1:39.626,99626
1098,807,1,14,1:47.339,107339
1098,807,2,14,1:40.720,100720
1098,807,3,14,1:40.484,100484
1098,807,4,15,1:41.004,101004
1098,807,5,15,1:41.002,101002
1098,807,6,15,1:41.002,101002
1098,807,7,15,1:41.148,101148
1098,807,8,15,1:41.249,101249
1098,807,9,15,1:41.615,101615
1098,807,10,15,1:42.252,102252
1098,807,11,16,1:46.790,106790
1098,807,12,20,2:02.579,122579
1098,807,13,19,1:39.406,99406
1098,807,14,18,1:38.847,98847
1098,807,15,18,1:38.972,98972
1098,807,16,16,1:39.136,99136
1098,807,17,16,1:39.396,99396
1098,807,18,16,1:40.323,100323
1098,807,19,16,1:39.633,99633
1098,807,20,16,1:39.495,99495
1098,807,21,16,1:39.703,99703
1098,807,22,16,1:39.934,99934
1098,807,23,16,1:39.866,99866
1098,807,24,16,1:39.855,99855
1098,807,25,16,1:40.295,100295
1098,807,26,16,1:42.931,102931
1098,807,27,19,2:12.037,132037
1098,807,28,18,1:36.981,96981
1098,807,29,18,1:37.398,97398
1098,807,30,18,1:37.617,97617
1098,807,31,18,1:37.891,97891
1098,807,32,17,1:37.806,97806
1098,807,33,17,1:37.761,97761
1098,807,34,17,1:37.895,97895
1098,807,35,17,1:38.093,98093
1098,807,36,17,1:38.245,98245
1098,807,37,17,1:38.108,98108
1098,807,38,17,1:38.191,98191
1098,807,39,17,1:38.184,98184
1098,807,40,16,1:58.689,118689
1098,807,41,16,2:05.275,125275
1098,807,42,16,1:36.616,96616
1098,807,43,16,1:36.793,96793
1098,807,44,16,1:37.076,97076
1098,807,45,16,1:37.314,97314
1098,807,46,16,1:39.972,99972
1098,807,47,16,1:36.806,96806
1098,807,48,16,1:37.086,97086
1098,807,49,16,1:37.077,97077
1098,807,50,16,1:37.242,97242
1098,807,51,16,1:37.306,97306
1098,807,52,16,1:37.917,97917
1098,807,53,16,1:38.067,98067
1098,807,54,16,1:38.458,98458
1098,807,55,15,1:38.564,98564
1098,807,56,15,1:39.206,99206
1098,852,1,15,1:47.791,107791
1098,852,2,15,1:40.837,100837
1098,852,3,15,1:40.243,100243
1098,852,4,14,1:39.950,99950
1098,852,5,14,1:41.131,101131
1098,852,6,14,1:40.886,100886
1098,852,7,14,1:40.952,100952
1098,852,8,14,1:40.846,100846
1098,852,9,14,1:41.010,101010
1098,852,10,14,1:43.749,103749
1098,852,11,18,1:59.843,119843
1098,852,12,16,1:39.143,99143
1098,852,13,13,1:39.471,99471
1098,852,14,13,1:38.742,98742
1098,852,15,12,1:38.975,98975
