raceId,driverId,lap,position,time,milliseconds
1100,815,10,16,1:33.436,93436
1100,815,11,16,1:26.003,86003
1100,815,12,16,1:23.982,83982
1100,815,13,15,1:23.052,83052
1100,815,14,15,1:23.330,83330
1100,815,15,14,1:24.167,84167
1100,815,16,13,1:24.299,84299
1100,815,17,12,1:22.345,82345
1100,815,18,12,1:48.483,108483
1100,815,19,12,1:36.565,96565
1100,815,20,12,1:22.757,82757
1100,815,21,11,1:23.537,83537
1100,815,22,10,1:22.737,82737
1100,815,23,9,1:22.186,82186
1100,815,24,9,1:22.678,82678
1100,815,25,9,1:22.064,82064
1100,815,26,9,1:22.224,82224
1100,815,27,9,1:22.070,82070
1100,815,28,9,1:22.244,82244
1100,815,29,9,1:21.908,81908
1100,815,30,9,1:21.918,81918
1100,815,31,9,1:21.812,81812
1100,815,32,9,1:21.456,81456
1100,815,33,9,1:21.807,81807
1100,815,34,9,1:21.907,81907
1100,815,35,9,1:22.236,82236
1100,815,36,9,1:22.059,82059
1100,815,37,9,1:21.814,81814
1100,815,38,9,1:21.701,81701
1100,815,39,9,1:21.718,81718
1100,815,40,9,1:21.602,81602
1100,815,41,9,1:21.744,81744
1100,815,42,9,1:20.979,80979
1100,815,43,8,1:20.697,80697
1100,815,44,7,1:21.232,81232
1100,815,45,7,1:21.147,81147
1100,815,46,7,1:21.004,81004
1100,815,47,7,1:20.643,80643
1100,815,48,7,1:20.732,80732
1100,815,49,7,1:20.747,80747
1100,815,50,7,1:21.019,81019
1100,815,51,7,1:21.310,81310
1100,815,52,7,1:20.855,80855
1100,815,53,7,1:20.235,80235
1100,815,54,7,1:40.500,100500
1100,815,55,7,16:51.290,1011290
1100,815,56,7,3:35.812,215812
1100,815,57,6,33:14.312,1994312
1100,815,58,6,2:43.325,163325
1100,822,1,19,2:17.156,137156
1100,822,2,17,1:54.147,114147
1100,822,3,17,2:02.845,122845
1100,822,4,18,1:26.356,86356
1100,822,5,18,1:24.849,84849
1100,822,6,18,1:24.331,84331
1100,822,7,16,1:43.169,103169
1100,822,8,16,18:25.148,1105148
1100,822,9,17,2:56.532,176532
1100,822,10,18,1:34.202,94202
1100,822,11,18,1:25.889,85889
1100,822,12,18,1:24.397,84397
1100,822,13,18,1:23.394,83394
1100,822,14,18,1:23.598,83598
1100,822,15,18,1:23.939,83939
1100,822,16,18,1:24.456,84456
1100,822,17,18,1:24.103,84103
1100,822,18,16,1:49.902,109902
1100,822,19,16,1:36.697,96697
1100,822,20,17,1:25.798,85798
1100,822,21,17,1:24.504,84504
1100,822,22,17,1:23.753,83753
1100,822,23,17,1:23.485,83485
1100,822,24,17,1:24.155,84155
1100,822,25,17,1:24.481,84481
1100,822,26,17,1:24.149,84149
1100,822,27,16,1:24.528,84528
1100,822,28,16,1:23.298,83298
1100,822,29,16,1:23.014,83014
1100,822,30,16,1:23.485,83485
1100,822,31,16,1:23.366,83366
1100,822,32,16,1:23.593,83593
1100,822,33,16,1:23.716,83716
1100,822,34,16,1:23.765,83765
1100,822,35,15,1:23.049,83049
1100,822,36,15,1:22.831,82831
1100,822,37,15,1:23.020,83020
1100,822,38,15,1:22.773,82773
1100,822,39,15,1:23.019,83019
1100,822,40,15,1:22.695,82695
1100,822,41,15,1:23.085,83085
1100,822,42,15,1:22.944,82944
1100,822,43,15,1:22.563,82563
1100,822,44,15,1:22.523,82523
1100,822,45,15,1:22.391,82391
1100,822,46,15,1:22.233,82233
1100,822,47,15,1:22.370,82370
1100,822,48,15,1:22.436,82436
1100,822,49,15,1:22.473,82473
1100,822,50,15,1:22.405,82405
1100,822,51,15,1:22.473,82473
1100,822,52,15,1:22.661,82661
1100,822,53,14,1:50.643,110643
1100,822,54,14,6:35.214,395214
1100,822,55,14,10:58.233,658233
1100,822,56,14,3:09.210,189210
1100,822,57,12,33:24.625,2004625
1100,822,58,12,2:34.815,154815
